Id,Username,Date,Tweet,Emotion,Anger,Joy,Surprise,Fear,Disgust,Sadness,Trust,Anticipation,SadnessV,SadnessA,SadnessD,SadnessCount,AnticipationV,AnticipationA,AnticipationD,AnticipationCount,DisgustV,DisgustA,DisgustD,DisgustCount,SurpriseV,SurpriseA,SurpriseD,SupriseCount,AngerV,AngerA,AngerD,AngerCount,JoyV,JoyA,JoyD,JoyCount,FearV,FearA,FearD,FearCount,TrustV,TrustA,TrustD,TrustCount
33,katyperry,8-Sep-18,ctrl alt delete it all,Trust,0.008422691,0.00763048,0.03755809,0.062191125,0.010172037,0.013043946,0.860290647,0.000690978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292,0.409,0.298,1
31,katyperry,11-Sep-18,What s the difference between a piano and a fish? You can t tuna-fish  Hotel Downtown Los Angeles,Joy,0.001070982,0.565215468,0.033609118,0.030836962,9.40E-05,0.015347176,0.340636015,0.013190301,0.704,0.438,0.343,1,0,0,0,0,0,0,0,0,0.662,0.454,0.36,1,0,0,0,0,0.662,0.454,0.36,1,0.704,0.438,0.343,1,0.613333333,0.458333333,0.421,3
32,katyperry,11-Sep-18,My dog has halitosis but secretly I love it.,Surprise,0.004236829,0.267687887,0.435250938,0.033354316,0.004103054,0.07531964,0.174180925,0.005866417,0,0,0,0,0,0,0,0,0,0,0,0,0.6145,0.443,0.452,2,0,0,0,0,0.852,0.54,0.5095,2,0,0,0,0,0.704,0.407,0.5,1
29,katyperry,15-Sep-18,PEEK-KAABOO See you soon San Diego... link in bio   Diego California,Fear,0.0538534,0.069964245,0.254705042,0.259051085,0.009556213,0.051226929,0.239375383,0.062267676,0,0,0,0,0,0,0,0,0,0,0,0,0.612,0.49,0.225,1,0,0,0,0,0.5195,0.4905,0.2445,2,0,0,0,0,0.5195,0.4905,0.2445,2
30,katyperry,15-Sep-18,Welcome to your freedom years Miss cleowade Privileged to be living in the same lifetime my queen maskdelis  Orleans Louisiana,Joy,0.015799548,0.404234946,0.301443487,0.011703548,0.005592374,0.176351443,0.04203761,0.04283702,0,0,0,0,0,0,0,0,0,0,0,0,0.875,0.86,0.692,1,0,0,0,0,0.8356,0.7472,0.5466,5,0,0,0,0,0.7966,0.7126,0.473,5
23,katyperry,17-Sep-18,At that my friends is the cherry on top of a wonderful era. I see you and I love you  Del Mar,Surprise,9.55E-05,0.102287665,0.800784588,0.001664065,4.77E-05,0.005154352,0.0860084,0.003957765,0,0,0,0,0.76,0.554,0.4,1,0,0,0,0,0.971,0.83,0.776,1,0,0,0,0,0.966666667,0.709333333,0.601666667,3,0.635,0.312,0.269,1,0.82375,0.58025,0.48875,4
22,katyperry,22-Sep-18,You will alway have you... and me darling,Trust,0.00739809,0.098303355,0.025881954,0.058033176,0.000734341,0.008294331,0.797180414,0.004174332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78,0.645333333,0.389,3,0,0,0,0,0.78,0.645333333,0.389,3
21,katyperry,24-Sep-18,TODAY is National Voter Registration Day!!! Need to register to vote? Check your voter status? Find local volunteer opportunities or sign up to get reminders for voting/absentee ballot,Trust,0.001321731,0.329853535,0.020482458,0.228831783,0.002169669,0.006145617,0.409784973,0.001410243,0,0,0,0,0.7045,0.477,0.3915,2,0,0,0,0,0.656,0.452,0.269,1,0,0,0,0,0.67,0.6136,0.4894,5,0.75,0.675,0.48,2,0.672833333,0.537333333,0.444166667,6
18,katyperry,29-Sep-18,fail,Sadness,0.036545645,0.214932784,0.106169507,0.079076588,0.010061772,0.324956745,0.222799465,0.005457484,0.177,0.154,0.578,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177,0.154,0.578,1,0,0,0,0,0.177,0.154,0.578,1
19,katyperry,29-Sep-18,Nothing evil about this! Head to  for The Geli  Greece,Joy,0.008703927,0.298045546,0.116669014,0.205977246,0.000676929,0.006573327,0.263956666,0.099397361,0.1085,0.3495,0.7025,2,0,0,0,0,0.04,0.545,0.827,1,0,0,0,0,0.04,0.545,0.827,1,0.177,0.154,0.578,1,0.04,0.545,0.827,1,0.177,0.154,0.578,1
20,katyperry,29-Sep-18,for #montecarlogalafortheglobalocean P.S. big congratulations orlandobloom on your award and continuing to shine your spotlight on the environmental and humanitarian needs,Joy,0.001652054,0.731825769,0.076304093,0.068427682,0.000634407,0.039201062,0.081170306,0.00078465,0,0,0,0,0.8255,0.6845,0.531,2,0,0,0,0,0.8202,0.6838,0.5516,5,0,0,0,0,0.7665,0.631833333,0.497166667,6,0.667,0.52,0.5,1,0.78525,0.675,0.50075,4
1177,narendramodi,1-Jun-18,Glimpses from the memorable visit to the Buddha Tooth Relic Temple and Museum.,Joy,0.017831778,0.464744329,0.235289052,0.026097555,0.007204694,0.080857441,0.133393168,0.034581985,0,0,0,0,0,0,0,0,0,0,0,0,0.939,0.769,0.51,1,0,0,0,0,0.939,0.769,0.51,1,0,0,0,0,0.939,0.769,0.51,1
1178,narendramodi,1-Jun-18,Blessed to have prayed at the beautiful Sri Mariamman Temple in Singapore. This Temple illustrates the vibrant cultural connect between India and Singapore.,Joy,0.218876436,0.535149813,0.008863445,0.083961882,0.001533978,0.009285755,0.134755373,0.007573325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.801,0.674333333,0.609,3,0.802,0.623,0.39,1,0.7635,0.6335,0.4755,4
1179,narendramodi,1-Jun-18,Visited the Chulia Mosque in Singapore. The Mosque is one of the oldest in the city.,Joy,0.008230117,0.47939378,0.200055584,0.021282783,0.005998368,0.163262233,0.078298979,0.043478154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.542,0.37,0.292,1
1180,narendramodi,1-Jun-18,Exceptional musical performance of 'Raghupati Raghav Raja Ram' using Chinese instruments. A must listen!,Trust,0.010103372,0.237114966,0.021994192,0.077221535,0.00362633,0.011294114,0.62172991,0.016915591,0.908,0.53,0.63,1,0.908,0.53,0.63,1,0,0,0,0,0.908,0.53,0.63,1,0.908,0.53,0.63,1,0.688666667,0.547666667,0.510666667,3,0,0,0,0,0.652,0.50325,0.456,4
1181,narendramodi,1-Jun-18,Emeritus Senior Minister Mr. Goh Chok Tong and I unveiled a plaque marking the site where Mahatma Gandhi s ashes were immersed at the Clifford Pier in Singapore. Bapu s message reverberates globally. His thoughts and ideals motivate us to work for the greater good of humanity.,Joy,0.005530055,0.48804611,0.008263633,0.116914637,0.010594706,0.024006616,0.344849527,0.001794704,0.327,0.142,0.279,1,0.938,0.534,0.368,1,0,0,0,0,0.8415,0.6125,0.375,2,0,0,0,0,0.7008,0.5142,0.3906,5,0.812,0.873,0.776,1,0.723,0.590714286,0.444428571,7
1182,narendramodi,1-Jun-18,Had a productive meeting with Emeritus Senior Minister Mr. Goh Chok Tong.,Joy,0.008625353,0.751902103,0.050726622,0.017847709,0.001293781,0.028554318,0.072303697,0.06874641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.613,0.569,1,0,0,0,0,0,0,0,0
1183,narendramodi,1-Jun-18,Greetings to my sisters and brothers of Andhra Pradesh. I pray for the good health and prosperity of the people of the state.,Joy,0.000263259,0.93883878,0.003902071,0.001367647,4.38E-05,0.002325217,0.050696496,0.002562738,0,0,0,0,0.826,0.5805,0.2475,2,0,0,0,0,0.752,0.553666667,0.298333333,3,0,0,0,0,0.79775,0.553,0.3305,4,0.714,0.627,0.127,1,0.79775,0.553,0.3305,4
1184,narendramodi,1-Jun-18,On their Statehood Day my best wishes to the people of Telangana. May the dreams and aspirations of the people of the state be fulfilled in the years to come.,Joy,0.004337938,0.937864006,0.000501168,0.002021646,0.002518445,0.000762976,0.047471814,0.004522,0.865,0.53,0.415,1,0,0,0,0,0,0,0,0,0.604,0.5,0.4,1,0,0,0,0,0.716,0.5636,0.389,5,0.7135,0.567,0.3675,2,0.62225,0.5415,0.3225,4
1185,narendramodi,1-Jun-18,Birthday wishes to my valued colleague  Ji. I pray for his good health and long life.,Joy,0.000174119,0.884835541,0.006352363,0.003356843,1.29E-05,0.004160352,0.083665177,0.017442742,0,0,0,0,0.731,0.568,0.282666667,3,0,0,0,0,0.797333333,0.587,0.302666667,3,0,0,0,0,0.83175,0.578,0.33375,4,0.714,0.627,0.127,1,0.83175,0.578,0.33375,4
1186,narendramodi,1-Jun-18,Humanity can serve its interests better when we all work together as equals in the larger good of all nations.,Trust,0.003351018,0.322055131,0.01558825,0.044988882,0.001883668,0.005579719,0.599464536,0.007088755,0,0,0,0,0.938,0.534,0.368,1,0.729,0.763,0.654,1,0.776333333,0.583666667,0.460666667,3,0,0,0,0,0.79825,0.599,0.429,4,0,0,0,0,0.757333333,0.5905,0.461666667,6
1188,narendramodi,1-Jun-18,Asia of rivalry will hold us all back. Asia of cooperation will shape this century.,Trust,0.003175095,0.053919524,0.014148248,0.111854188,0.001572338,0.007911797,0.790527344,0.016891466,0,0,0,0,0,0,0,0,0,0,0,0,0.448,0.364,0.29,1,0.192,0.538,0.765,1,0.698,0.735,0.408,1,0,0,0,0,0.664333333,0.595,0.390333333,3
1189,narendramodi,1-Jun-18,Solutions cannot be found behind walls of protection but in embracing change. What we seek is a level playing field for all.,Trust,0.010872729,0.127874166,0.065992899,0.124122642,0.002677312,0.012961898,0.635662436,0.019835923,0,0,0,0,0.622,0.482,0.429,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7365,0.413,0.413,2,0.863,0.664,0.53,1,0.7256,0.507,0.3746,5
1190,narendramodi,1-Jun-18,Elaborated on India s vision for the Indo-Pacific region.,Joy,0.008051252,0.617044628,0.151227921,0.039708778,0.004707473,0.043597028,0.115461536,0.020201361,0,0,0,0,0.708,0.742,0.447,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1191,narendramodi,1-Jun-18,The ASEAN story inspires us. ASEAN is about diversity governance and prosperity. ASEAN unity is essential for a stable future of this region.,Joy,0.00133423,0.831901491,0.006061384,0.041096471,0.000413015,0.000889199,0.1143234,0.003980798,0.653,0.704,0.406,1,0.708,0.742,0.447,1,0,0,0,0,0,0,0,0,0,0,0,0,0.806,0.711,0.472,1,0.7705,0.745,0.525,2,0.7818,0.7188,0.4028,5
1192,narendramodi,1-Jun-18,India and China working together in trust and confidence augurs well for the future of Asia as well as the entire world.,Trust,0.00013895,0.001816398,0.007506038,0.001693683,3.29E-05,0.00078814,0.982318163,0.005705758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.840666667,0.766333333,0.376666667,3,0.845333333,0.809,0.460666667,3,0.8596,0.7652,0.4642,5
1193,narendramodi,1-Jun-18,India is proud of the vibrant and friendly relationships we have with various nations of the world.,Trust,0.00262423,0.063058123,0.016106784,0.020743109,0.004184694,0.029820099,0.861095071,0.002367863,0,0,0,0,0.9115,0.7355,0.549,2,0,0,0,0,0,0,0,0,0,0,0,0,0.7702,0.6376,0.5214,5,0,0,0,0,0.83775,0.7115,0.57775,4
1194,narendramodi,1-Jun-18,I am delighted to return to a region that is connected with India for centuries. Our future does not have to be as elusive as Shangri-La. Together we can shape the region in our collective hopes and aspirations.,Joy,0.004083006,0.925914407,0.000302979,0.015747782,8.20E-06,6.75E-05,0.053491019,0.000385126,0.917,0.702,0.5,1,0.938,0.685,0.664,1,0,0,0,0,0.6585,0.574833333,0.477833333,6,0,0,0,0,0.699714286,0.602428571,0.446857143,7,0.888,0.786,0.644,1,0.7057,0.6018,0.4118,10
1195,narendramodi,1-Jun-18,It was an absolute honour to address the Shangri-La Dialogue 2018 and speak at length about various subjects relating to our neighbourhood and the world. Here is my speech.,Fear,0.061229974,0.241513267,0.03846889,0.532362103,0.016412649,0.007863781,0.090157598,0.011991723,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0.567,0.327,1,0,0,0,0,0.638333333,0.469666667,0.365,3,0.479,0.533,0.308,1,0.479,0.533,0.308,1
1196,narendramodi,1-Jun-18,The interaction with youngsters at the Nanyang Technological University was extremely lively. Answered questions on the role of Asia in the 21st century the vitality of technology and the relevance of inclusive growth. You can watch the interaction here.,Trust,0.015573763,0.330619127,0.008285967,0.15802896,0.005860073,0.00706578,0.470812917,0.003753416,0.407,0.735,0.347,1,0.531,0.423,0.346,1,0,0,0,0,0.647666667,0.696666667,0.640666667,3,0,0,0,0,0.65675,0.736,0.52475,4,0.576333333,0.545666667,0.447,3,0.65,0.677166667,0.477666667,6
1197,narendramodi,1-Jun-18,Visited the Nanyang Technological University. Their focus on research and innovation is impressive. Glad that the University is working closely with various Indian institutions and students.,Joy,0.000853782,0.964431107,0.006838436,0.010552891,0.000124049,0.000291687,0.016041072,0.000867006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5665,0.5415,0.4795,2,0,0,0,0,0,0,0,0
1198,narendramodi,1-Jun-18,Had the honour of handing over the Padma Shri to Professor Tommy Koh earlier today. A veteran diplomat he was conferred the Padma Shri this year.,Joy,0.003545795,0.830345452,0.0033901,0.016285077,0.000153976,0.00104913,0.132119566,0.013110906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562,0.339,0.352,1,0.563,0.868,0.262,1,0.561666667,0.655333333,0.348333333,3
1199,narendramodi,1-Jun-18,Here are my remarks at the press meet with PM  . Key MoUs were also signed between India and Singapore which will give impetus to our friendship.,Trust,0.007729535,0.100551344,0.067687742,0.106339447,0.071623601,0.007297053,0.588672876,0.050098412,0,0,0,0,0,0,0,0,0,0,0,0,0.521,0.635,0.74,1,0,0,0,0,0.69,0.5765,0.446,4,0,0,0,0,0.656333333,0.623333333,0.498,3
1200,narendramodi,1-Jun-18,Delighted to meet PM  . During our talks we deliberated on bettering trade ties improving connectivity and focussed on aspects pertaining to security technology cooperation and other subjects.,Joy,0.000433695,0.948747098,0.00259289,0.006782119,0.026240001,0.001546918,0.007256464,0.006400837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.557,0.468,0.406666667,3,0,0,0,0,0.6312,0.6042,0.4174,5
1201,narendramodi,1-Jun-18,Held talks with President Halimah Yacob at The Istana. We discussed multiple areas relating to India-Singapore ties and how to further diversify cooperation.,Trust,0.003954796,0.329166621,0.035105713,0.158175379,0.001261296,0.02668819,0.42716071,0.018487286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.658,0.521,0.549,2,0,0,0,0,0.658,0.521,0.549,2
1202,narendramodi,1-Jun-18,Pictures from today's ceremonial welcome at The Istana in Singapore.,Joy,0.000937506,0.579476714,0.316917121,0.006533693,0.000898668,0.03070816,0.015914297,0.048613854,0.771,0.691,0.54,1,0,0,0,0,0,0,0,0,0.898,0.664,0.555,1,0,0,0,0,0.8345,0.6775,0.5475,2,0,0,0,0,0.771,0.691,0.54,1
1172,narendramodi,2-Jun-18,Greetings to Mr. George Fernandes on his birthday. Generations of Indians will remain grateful to George Saheb for his historic role in preserving India s democracy. A people s person he distinguished himself as a capable administrator. I pray for George Saheb s good health.,Trust,0.026170934,0.095112592,0.02736369,0.17682077,0.131697729,0.07933706,0.459213704,0.004283529,0,0,0,0,0.826,0.5805,0.2475,2,0,0,0,0,0.75525,0.552,0.3705,4,0,0,0,0,0.745888889,0.655111111,0.395444444,9,0.677,0.546,0.324666667,3,0.7265,0.6277,0.3944,10
1173,narendramodi,2-Jun-18,Best wishes to Kalaignar M.Karunanidhi Ji on his birthday. A prolific writer poet thinker and orator Karunanidhi Ji is one of India s senior most political leaders. May he be blessed with a long and healthy life.,Sadness,0.005218291,0.18925032,0.119747154,0.04415904,0.160147399,0.286794096,0.096498027,0.098185658,0.827,0.556,0.35,1,0.541,0.543,0.353,1,0,0,0,0,0.614,0.609,0.395,2,0,0,0,0,0.74125,0.6175,0.35475,4,0.347,0.875,0.73,1,0.602333333,0.5955,0.400333333,6
1174,narendramodi,2-Jun-18,On board INS Satpura. It is always a pleasure and an honour to interact with our sailors and officers.,Joy,0.000140053,0.966400206,0.001807503,0.000512603,1.72E-05,0.000260326,0.029535774,0.001326367,0,0,0,0,0.592,0.385,0.255,1,0,0,0,0,0.822,0.759,0.69,1,0,0,0,0,0.8805,0.7205,0.715,2,0,0,0,0,0.822,0.759,0.69,1
1175,narendramodi,2-Jun-18,India and Singapore are cooperating not only on land but also in the seas! At the Changi Naval Base I got an opportunity to witness the deep-rooted naval cooperation between our two nations.,Joy,0.000834263,0.948656976,0.002445491,0.008539464,0.00150175,0.00996962,0.027683225,0.000369185,0,0,0,0,0.938,0.833,0.745,1,0,0,0,0,0.582,0.5615,0.3595,2,0,0,0,0,0.52,0.404,0.2,1,0.542,0.679,0.449,1,0.642166667,0.583166667,0.391833333,6
1176,narendramodi,2-Jun-18,Commendable efforts by the Indian Heritage Centre to bring Singapore and India even closer. Using a RuPay card I bought a splendid Madhubani painting.,Joy,0.025416419,0.603549778,0.094651751,0.044502512,0.024999347,0.01779872,0.188482627,0.00059887,0,0,0,0,0,0,0,0,0,0,0,0,0.896,0.81,0.74,1,0,0,0,0,0.687333333,0.569333333,0.489666667,3,0,0,0,0,0.583,0.449,0.3645,2
1167,narendramodi,4-Jun-18,Greetings on #WorldEnvironmentDay . Together let us ensure that our future generations live in a clean and green planet in harmony with nature.,Disgust,0.000298991,0.024262488,0.010578923,0.020849926,0.598110318,0.003421426,0.007528922,0.334948987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.735166667,0.526166667,0.359333333,6,0.888,0.786,0.644,1,0.7545,0.58775,0.40075,8
1168,narendramodi,4-Jun-18,Warm birthday wishes to Uttar Pradesh s hardworking Chief Minister  Ji. Yogi Ji is unwavering in his effort to transform the state. I wish him a long and healthy life in service of the people.,Joy,0.015706511,0.611999333,0.001661325,0.008397782,0.009088277,0.342687219,0.010223906,0.000235648,0.771,0.647,0.583,1,0.755,0.559,0.5985,2,0,0,0,0,0.819666667,0.671333333,0.67,3,0,0,0,0,0.8154,0.6554,0.6234,5,0,0,0,0,0.778,0.7925,0.62375,4
1169,narendramodi,4-Jun-18,You can join tomorrow s interaction with Pradhan Mantri Awas Yojana beneficiaries via the Narendra Modi Mobile App' or on  .,Surprise,0.006944055,0.179963306,0.347520977,0.157068461,0.001472462,0.026260955,0.159101456,0.121668339,0,0,0,0,0.792,0.407,0.377,1,0,0,0,0,0.654,0.602,0.5475,2,0,0,0,0,0.662,0.454,0.36,1,0.646,0.75,0.735,1,0.654,0.602,0.5475,2
1170,narendramodi,4-Jun-18,Lakhs of people have got a house due to the Pradhan Mantri Awas Yojana. This scheme is central to our endeavour of providing a house to every Indian. Tomorrow morning at 9:30 AM I look forward to interacting with beneficiaries of the PMAY via video conferencing.,Joy,0.005488416,0.48716712,0.04659684,0.032985829,0.000908484,0.002137472,0.3409518,0.083764039,0,0,0,0,0.816,0.896,0.55,1,0,0,0,0,0.612333333,0.486666667,0.370666667,3,0,0,0,0,0.668777778,0.566222222,0.379,9,0.64,0.621,0.356,1,0.679,0.570375,0.4095,8
1171,narendramodi,4-Jun-18,Delighted to have interacted with respected Governors of various states. Here are the highlights of my address during the opening session of the 49th Governors' Conference.,Joy,0.007714398,0.788502097,0.045892399,0.044894483,0.036843166,0.003866924,0.046369571,0.025916955,0,0,0,0,0,0,0,0,0,0,0,0,0.6585,0.5935,0.4185,2,0,0,0,0,0.6168,0.5226,0.4006,5,0,0,0,0,0.777333333,0.688666667,0.446666667,3
1146,narendramodi,5-Jun-18,Sharing a video on Nadi Shodhan Pranayam. Have a look and make it a part of your lives. Practising it daily will bring calm and positivity in your life. #4thYogaDay,Joy,0.009443404,0.648699701,0.009746836,0.161885813,0.000309072,0.001244248,0.161178038,0.00749288,0.663,0.36,0.278,1,0.653,0.473,0.347,1,0,0,0,0,0.665,0.4535,0.4985,2,0,0,0,0,0.72,0.578166667,0.450166667,6,0,0,0,0,0.674166667,0.513166667,0.428666667,6
1148,narendramodi,5-Jun-18,Our choices today will define our collective future. Let us build strong partnerships make the right choices and make our future cleaner as well as greener.,Trust,0.000237538,0.010058871,0.002739727,0.004666648,0.000199652,0.000103773,0.974587977,0.007405818,0.74,0.71,0.352,1,0,0,0,0,0,0,0,0,0.691,0.513333333,0.394666667,3,0,0,0,0,0.6865,0.585333333,0.415833333,6,0.888,0.786,0.644,1,0.724625,0.663875,0.49975,8
1149,narendramodi,5-Jun-18,The quest for material prosperity cant lead to environmental degradation. We must remember that an unclean environment hurts the poor and vulnerable the most.,Trust,0.013298915,0.023116939,0.014109313,0.253269374,0.027724681,0.044309665,0.572851837,0.051319268,0.466,0.2705,0.39,2,0.643,0.545,0.716,1,0.133,0.134,0.529,1,0.646,0.528,0.194,1,0,0,0,0,0.530333333,0.461833333,0.360666667,6,0.156,0.087,0.358,1,0.3845,0.30675,0.413,4
1150,narendramodi,5-Jun-18,This year s #WorldEnvironmentDay rightly focuses on beating plastic pollution. India s Swachh Bharat Mission has a special focus on plastic waste management.,Joy,0.015624534,0.647796571,0.048021805,0.032992188,0.026570892,0.00585467,0.168066815,0.055072527,0.153,0.481,0.833,1,0,0,0,0,0.041,0.184,0.51,1,0.542,0.415,0.284,1,0.153,0.481,0.833,1,0.625333333,0.488333333,0.385,3,0.153,0.481,0.833,1,0.516,0.3675,0.2765,2
1151,narendramodi,5-Jun-18,When the world spoke about Inconvenient Truth India worked on Convenient Action. We have shown that development can be environment friendly.,Joy,0.011435811,0.958688855,0.006194797,0.00540543,0.000936693,0.000995087,0.01627809,6.52E-05,0,0,0,0,0,0,0,0,0,0,0,0,0.643333333,0.577333333,0.316,3,0,0,0,0,0.67175,0.58125,0.33425,4,0.827,0.796,0.5,1,0.7076,0.6294,0.3766,5
