username,date,text ,sentimentvalue,catergory
narendramodi,9/18/2018 6:44,With more tourists coming to Kashi it is important to provide top quality infrastructure in the city and that is exactly what the Central Government and UP Government are doing. ,0.33,positive
narendramodi,9/18/2018 6:44,,0,neutral
narendramodi,9/18/2018 6:43,,0,neutral
narendramodi,9/18/2018 6:42,Here are some pictures from the public meeting in Kashi where various development projects were inaugurated. I spoke at length about the transformation in Kashi over the last 4 years in various sectors. ,0,neutral
narendramodi,9/17/2018 23:08,Inaugurating key development projects in Kashi. Watch. ,0,neutral
narendramodi,9/17/2018 11:37,Visited the Manduadih Railway Station in Kashi. Here are some pictures. ,0,neutral
narendramodi,9/17/2018 11:34,Spent time with my young friends in Kashi. ,0,neutral
narendramodi,9/17/2018 11:32,Had a lively interaction with bright young minds at a school in Narur. Spoke to them about a wide range of subjects including the importance of sports and skill development. ,0.209090909,positive
narendramodi,9/17/2018 11:30,Thank you Anandiben Patel Ji.  ,0,neutral
narendramodi,9/17/2018 11:29,-  ,0,neutral
narendramodi,9/17/2018 11:27,Dr. Raman Singh Ji gratitude for the wishes. Congratulations on the resounding success of the #AtalVikasYatra . Under your leadership the development strides in Chhattisgarh are commendable. No wonder the people of the state trust you tremendously.  ,0.316666667,positive
narendramodi,9/17/2018 11:24,Thank you for the wishes. People from all walks of life are joining your Jan Ashirwad Yatra in large numbers. This shows the faith people of Madhya Pradesh have in you and your governance. Am sure you will continue to work with the same diligence and enthusiasm for MP's growth. ,0.238095238,positive
narendramodi,9/17/2018 11:20,Thanks. You and your team have been providing wonderful leadership to Assam and I am sure the state will continue to grow even further in the times to come.  ,0.425,positive
narendramodi,9/17/2018 11:18,Thank you for the wishes.  ,0,neutral
narendramodi,9/17/2018 11:17, ,0,neutral
narendramodi,9/17/2018 11:16,Humbled by your wishes. Thank you Mr. Rio.  . ,0,neutral
narendramodi,9/17/2018 11:15,Thank you Pawan Chamling Ji. I look forward to being in Sikkim in the next few days.  ,-0.1,negative
narendramodi,9/17/2018 11:13,Thank you for your greetings Rawat Ji.  ,0,neutral
narendramodi,9/17/2018 11:11,-  ,0,neutral
narendramodi,9/17/2018 11:10,Vijay Bhai thank you for the greetings.  ,0,neutral
narendramodi,9/17/2018 11:09, - ,0,neutral
narendramodi,9/17/2018 11:08,Thank you Manohar Lal Ji for the greetings.  ,0,neutral
narendramodi,9/17/2018 11:07,Gratitude for the good wishes Devendra Ji. My best wishes to you and your team as you work towards the development of Maharashtra.  ,0.85,positive
narendramodi,9/17/2018 11:05,I thank CM KCR Garu for the kind wishes.  ,0.6,positive
narendramodi,9/17/2018 11:03,Thank you for your wishes Kumaraswamy Ji. ,0,neutral
narendramodi,9/17/2018 11:03,I thank you Vasundhara Ji for the greetings. Am told the #RajasthanGauravYatra is getting a wonderful response across the state! ,1,positive
narendramodi,9/17/2018 11:02,Thank you  Ji for the wishes. The entire nation is praying for your good health. ,0.35,positive
narendramodi,9/17/2018 11:00,Har Har Mahadev! Prayed at the Kashi Vishwanath Temple today. Feeling very blessed. ,0.2,positive
narendramodi,9/17/2018 8:41,Several people from all walks of life have extended their greetings. I would like to thank each and every person who has wished me. Every wish and prayer is a source of great strength for me. ,0.4,positive
narendramodi,9/17/2018 8:40,I would like to thank my ministerial colleagues for their wishes. It is wonderful to serve with each and every one of them. They are all vital contributors in the efforts to build a New India. I am proud of the entire team! ,0.407272727,positive
narendramodi,9/17/2018 8:39,Gratitude to all the esteemed Chief Ministers for their greetings. We are all a part of the Team India which will fulfil the aspirations of our youth and create an India that is peaceful prosperous and progressive. ,0.25,positive
narendramodi,9/17/2018 8:37,Touched by your kind words and the letter. Thank you for the greetings. ,0.6,positive
narendramodi,9/17/2018 8:37,Appreciate the good wishes. Thanks a lot. ,0.45,positive
narendramodi,9/17/2018 8:36,Manika thank you for the greetings. My best wishes for your future endeavours.  ,0.5,positive
narendramodi,9/17/2018 8:35,Thank you Mr. Sangma for the wishes.  ,0,neutral
narendramodi,9/17/2018 8:34,Thank you Sharad Ji.  ,0,neutral
narendramodi,9/17/2018 8:33,Thank you Prime Minister Wickremesinghe for your wishes.  ,0,neutral
narendramodi,9/17/2018 8:32,Always a delight to hear from you Mr. Karzai. Thank you for your greetings.  ,0,neutral
narendramodi,9/17/2018 8:31,Thank you Mr. Rajapaksa. ,0,neutral
narendramodi,9/17/2018 8:30,Thank you for your wishes Mr. Panda.  ,0,neutral
narendramodi,9/17/2018 8:29,- ,0,neutral
narendramodi,9/17/2018 7:52,Amma if only words could do justice to how grateful I am for these wishes. You have always been a constant source of strength and positivity not only in my life but also in the lives of millions of people. Thank you very much.  ,0.065,positive
narendramodi,9/17/2018 7:52,Thank you for the wishes President Sirisena.  ,0,neutral
narendramodi,9/17/2018 7:51,Thank you Karan Ji! I appreciate your good wishes.  ,0.7,positive
narendramodi,9/17/2018 7:51,Thanks Vivek Ji.  ,0.2,positive
narendramodi,9/17/2018 7:51,Gratitude for your greetings Anil Kapoor Ji.  ,0,neutral
narendramodi,9/17/2018 7:50,Thank you Shankar Ji. India moves ahead non-stop in the pursuit of all-round peace progress and prosperity.  ,0,neutral
narendramodi,9/17/2018 7:50,Thanks for the wishes Sachin Ji.  ,0.2,positive
narendramodi,9/17/2018 7:49,Thank you very much!  ,0.325,positive
narendramodi,9/17/2018 7:49,Thank you for the special gesture. The manner in which you are highlighting several issues through sand art is commendable. Keep it up!  ,0.178571429,positive
narendramodi,9/17/2018 7:48,- ,0,neutral
narendramodi,9/17/2018 7:48, - ,0,neutral
narendramodi,9/17/2018 7:48,Your kind wishes are gladdening. Thank you. ,0.6,positive
narendramodi,9/17/2018 7:47,I am touched by your wishes. Thank you. ,0,neutral
narendramodi,9/17/2018 7:47,Thank you for your kind words. ,0.6,positive
narendramodi,9/17/2018 7:47, ,0,neutral
narendramodi,9/17/2018 7:47,-  ,0,neutral
narendramodi,9/17/2018 7:46,Thank you for your wishes. Also convey gratitude to your mother for the greetings. ,0,neutral
narendramodi,9/17/2018 7:45,Always a delight to be in Kashi. I thank the team of Anganwadi and ASHA workers who welcomed me this evening. They were extremely happy about the recent decisions taken by the Central Government for their welfare. ,0.266666667,positive
narendramodi,9/17/2018 1:28,I appreciate your good wishes  Ji. ,0.7,positive
narendramodi,9/17/2018 1:23,Shekhar Ji thank you for the wishes. I get my strength from the support and blessings of 125 crore Indians. ,0,neutral
narendramodi,9/17/2018 1:23,Thank you Madhur Ji.  ,0,neutral
narendramodi,9/17/2018 1:21,Thank you Saagar. ,0,neutral
narendramodi,9/17/2018 1:20,- ,0,neutral
narendramodi,9/17/2018 1:19,Thank you for the wishes. ,0,neutral
narendramodi,9/17/2018 1:18,You are way too kind! I thank you for your greetings. ,0.75,positive
narendramodi,9/17/2018 1:18,I am touched by your wishes. Thank you. ,0,neutral
narendramodi,9/17/2018 1:17,-  ,0,neutral
narendramodi,9/17/2018 1:16,Thank you Ravi. ,0,neutral
narendramodi,9/17/2018 1:15,Appreciate your good wishes Advaita Ji.  ,0.7,positive
narendramodi,9/17/2018 1:14,Mukul Ji thanks for the wishes. We all have to work together towards building a New India.  ,0.168181818,positive
narendramodi,9/17/2018 1:14,Thank you for your wishes. Giving my best to create an India that would make our freedom fighters proud. ,0.9,positive
narendramodi,9/17/2018 1:13,Thank you for your wishes.  ,0,neutral
narendramodi,9/17/2018 1:13,Akshay Ji your gesture is heartwarming. I thank you for your wishes and for all that you are doing for India! Your work towards furthering social empowerment is wonderful. ,0.516666667,positive
narendramodi,9/17/2018 1:12,Thank you Captain Amarinder Singh Ji for the wishes.  ,0,neutral
narendramodi,9/17/2018 1:11,Deepa Ji you are an inspiration for young India. We are proud of what you have achieved. Thank you for the greetings.  ,0.45,positive
narendramodi,9/17/2018 1:10,Thanks Sourav Ji.  ,0.2,positive
narendramodi,9/17/2018 1:10,Thank you Kailash Ji. We are all committed to ensuring a better for our youth and are working tirelessly in that direction.  ,0.5,positive
narendramodi,9/17/2018 1:09,Rishi Kapoor Ji thank you for the greetings.  ,0,neutral
narendramodi,9/17/2018 1:09,Madhuri Ji gratitude for the wishes.  ,0,neutral
narendramodi,9/17/2018 1:08,Thank you Anupam Ji.  ,0,neutral
narendramodi,9/17/2018 1:08,Thank you Amitabh Ji. And a lovely gesture of sharing photos of our interactions over the years.  ,0.5,positive
narendramodi,9/17/2018 1:07,Thank You Omar Ji for the greetings.  ,0,neutral
narendramodi,9/17/2018 1:07,Thiru MK Stalin Ji thank you for your greetings.  ,0,neutral
narendramodi,9/17/2018 1:06,Thank you Mamata Didi for the wishes.  ,0,neutral
narendramodi,9/17/2018 1:06,Gratitude for the good wishes Naveen Ji.  ,0.7,positive
narendramodi,9/17/2018 1:06,Thank you Rahul Ji.  ,0,neutral
narendramodi,9/17/2018 1:05,#NAME?,0,neutral
narendramodi,9/17/2018 1:04,-  ,0,neutral
narendramodi,9/17/2018 1:03,Pranab Da your wishes are always a source of strength for me. Thank you.  ,0,neutral
narendramodi,9/17/2018 1:02,Thank you Arun Jaitley Ji for the wishes.  ,0,neutral
narendramodi,9/17/2018 1:01,Sushma Ji I thank you for the wishes.  ,0,neutral
narendramodi,9/17/2018 1:01,Thank you for the greetings and kind words Rajnath Ji.  ,0.6,positive
narendramodi,9/17/2018 1:00,Thank you Vice President  Ji for the greetings.  ,0,neutral
narendramodi,9/17/2018 0:58,Thank you Rashtrapati Ji for your wishes.  ,0,neutral
narendramodi,9/16/2018 18:51,,0,neutral
narendramodi,9/16/2018 10:02,Congratulations to our space scientists! ISRO successfully launched PSLV C42 putting two UK satellites in orbit demonstrating India's prowess in the competitive space business.  ,0.75,positive
narendramodi,9/16/2018 2:28,Commendable effort by the  family. It is essential that our coastal areas remain clean. ,0.183333333,positive
narendramodi,9/16/2018 2:28,I salute the NCC family for their involvement with 'Swachhata Hi Seva' Mission. This will inspire others to join the movement as well. ,0,neutral
narendramodi,9/16/2018 2:27,Every Indian will be happy to see this! Kudos to the  for proactively working towards Swachhata. ,1,positive
