username,date,text,sentimentvalue,catergory,
realDonaldTrump,6/14/2018 9:33,Happy 243rd Birthday to the @USArmy ! Thank you for your bravery  sacrifices  and dedication to the U.S.A. We love you! pic.twitter.com/XlQYstu3Vo,0.8125,positive,
realDonaldTrump,6/14/2018 8:09,....Schneiderman  who ran the Clinton campaign in New York  never had the guts to bring this ridiculous case  which lingered in their office for almost 2 years. Now he resigned his office in disgrace  and his disciples brought it when we would not settle.,-0.098484848,negative,
realDonaldTrump,6/14/2018 8:09,The sleazy New York Democrats  and their now disgraced (and run out of town) A.G. Eric Schneiderman  are doing everything they can to sue me on a foundation that took in $18 800 000 and gave out to charity more money than it took in  $19 200 000. I wonâ€™t settle this case!...,0.380681818,positive,
realDonaldTrump,6/14/2018 8:08,So  the Democrats make up a phony crime  Collusion with the Russians  pay a fortune to make the crime sound real  illegally leak (Comey) classified information so that a Special Councel will be appointed  and then Collude to make this pile of garbage take on life in Fake News!,-0.154464286,negative,
realDonaldTrump,6/14/2018 8:08,Now that I am back from Singapore  where we had a great result with respect to North Korea  the thought process must sadly go back to the Witch Hunt  always remembering that there was No Collusion and No Obstruction of the fabricated No Crime.,0.2,positive,
realDonaldTrump,6/14/2018 5:34,The Republican Party is starting to show very big numbers. People are starting to see what is being done. Results are speaking loudly. North Korea and our greatest ever economy are leading the way!,0.22,positive,
realDonaldTrump,6/15/2018 15:32,Great discussions with European Union Commission President Jean-Claude Juncker and EU Council President Donald Tusk at the #G7Summit in Canada last week. pic.twitter.com/kGxXe50459,0.266666667,positive,
realDonaldTrump,6/15/2018 15:23,The Fake News Media said that I did not get along with other Leaders at the #G7Summit in Canada. They are once again  WRONG! pic.twitter.com/I6eEKEZV6z,-0.416666667,negative,
realDonaldTrump,6/15/2018 15:03,I have a great relationship with Angela Merkel of Germany  but the Fake News Media only shows the bad photos (implying anger) of negotiating an agreement - where I am asking for things that no other American President would ask for! pic.twitter.com/Ib97nN5HZt,-0.148214286,negative,
realDonaldTrump,6/15/2018 10:49,Iâ€™ve had to beat 17 very talented people including the Bush Dynasty  then I had to beat the Clinton Dynasty  and now I have to beat a phony Witch Hunt and all of the dishonest people covered in the IG Report...and never forget the Fake News Media. It never ends!,-0.005,negative,
realDonaldTrump,6/15/2018 10:41,Wow  what a tough sentence for Paul Manafort  who has represented Ronald Reagan  Bob Dole and many other top political people and campaigns. Didnâ€™t know Manafort was the head of the Mob. What about Comey and Crooked Hillary and all of the others? Very unfair!,-0.028298611,negative,
realDonaldTrump,6/15/2018 10:08,The Democrats are forcing the breakup of families at the Border with their horrible and cruel legislative agenda. Any Immigration Bill MUST HAVE full funding for the Wall  end Catch & Release  Visa Lottery and Chain  and go to Merit Based Immigration. Go for it! WIN!,-0.140625,negative,
realDonaldTrump,6/15/2018 5:03,â€œDonald Trump was 100% right to fire James Comey.â€ Mark Levin,0.285714286,positive,
realDonaldTrump,6/15/2018 4:53,â€œWhy in the world didnâ€™t Barack Obama fire this guy (Comey)?â€ asks Mark Levin!,0,neutral,
realDonaldTrump,6/15/2018 4:50,Wow  the highest rated (by far) morning show  @foxandfriends   is on the Front Lawn of the White House. Maybe Iâ€™ll have to take an unannounced trip down to see them?,0.011111111,positive,
realDonaldTrump,6/15/2018 4:45,U.S.A. Jobs numbers are the BEST in 44 years. If my opponent (the Democrats) had won the election  they would have raised taxes substantially and increased regulations - the economy  and jobs  would have been a disaster!,1,positive,
realDonaldTrump,6/15/2018 4:06,Thank you for all of the compliments on getting the World Cup to come to the U.S.A.  Mexico and Canada. I worked hard on this  along with a Great Team of talented people. We never fail  and it will be a great World Cup! A special thanks to Bob Kraft for excellent advice.,0.501934524,positive,
realDonaldTrump,6/15/2018 3:55,The IG Report is a total disaster for Comey  his minions and sadly  the FBI. Comey will now officially go down as the worst leader  by far  in the history of the FBI. I did a great service to the people in firing him. Good Instincts. Christopher Wray will bring it proudly back!,-0.006944444,negative,
realDonaldTrump,6/15/2018 3:35,FBI Agent Peter Strzok  who headed the Clinton & Russia investigations  texted to his lover Lisa Page  in the IG Report  that â€œweâ€™ll stopâ€ candidate Trump from becoming President. Doesnâ€™t get any lower than that!,0.5625,positive,
realDonaldTrump,6/16/2018 7:01,The IG Report totally destroys James Comey and all of his minions including the great lovers  Peter Strzok and Lisa Page  who started the disgraceful Witch Hunt against so many innocent people. It will go down as a dark and dangerous period in American History!,0.111805556,positive,
realDonaldTrump,6/16/2018 6:12,My supporters are the smartest  strongest  most hard working and most loyal that we have seen in our countries history. It is a beautiful thing to watch as we win elections and gather support from all over the country. As we get stronger  so does our country. Best numbers ever!,0.527380952,positive,
realDonaldTrump,6/16/2018 6:03,Democrats can fix their forced family breakup at the Border by working with Republicans on new legislation  for a change! This is why we need more Republicans elected in November. Democrats are good at only three things  High Taxes  High Crime and Obstruction. Sad!,0.095681818,positive,
realDonaldTrump,6/17/2018 7:54,WITCH HUNT! There was no Russian Collusion. Oh  I see  there was no Russian Collusion  so now they look for obstruction on the no Russian Collusion. The phony Russian Collusion was a made up Hoax. Too bad they didnâ€™t look at Crooked Hillary like this. Double Standard!,-0.0875,negative,
realDonaldTrump,6/17/2018 6:26,Washington Post employees want to go on strike because Bezos isnâ€™t paying them enough. I think a really long strike would be a great idea. Employees would get more money and we would get rid of Fake News for an extended period of time! Is @WaPo a registered lobbyist?,0.125,positive,
realDonaldTrump,6/17/2018 6:08,Our economy is perhaps BETTER than it has ever been. Companies doing really well  and moving back to America  and jobs numbers are the best in 44 years.,0.425,positive,
realDonaldTrump,6/17/2018 6:01,The denuclearization deal with North Korea is being praised and celebrated all over Asia. They are so happy! Over here  in our country  some people would rather see this historic deal fail than give Trump a win  even if it does save potentially millions & millions of lives!,0.275,positive,
realDonaldTrump,6/17/2018 5:48,Holding back the â€œwar gamesâ€ during the negotiations was my request because they are VERY EXPENSIVE and set a bad light during a good faith negotiation. Also  quite provocative. Can start up immediately if talks break down  which I hope will not happen!,-0.074074074,negative,
realDonaldTrump,6/17/2018 5:40,Funny how the Fake News  in a coordinated effort with each other  likes to say I gave sooo much to North Korea because I â€œmet.â€ Thatâ€™s because thatâ€™s all they have to disparage! We got so much for peace in the world  & more is being added in finals. Even got our hostages/remains!,0.116666667,positive,
realDonaldTrump,6/17/2018 5:31,Daniel Henninger of The Wall Street Journal: â€œThis IG Report makes it clear  as did Rod Rosensteinâ€™s memo  that Trump was absolutely justified  unquestionably justified  in firing Jim Comey. So I think the Mueller Investigation is on pretty weak grounds right now.â€ Witch Hunt!,0.188690476,positive,
realDonaldTrump,6/17/2018 4:58,Please clear up the Fake News! https:// twitter.com/realdonaldtrum p/status/1007745343306584064 â€¦,-0.2625,negative,
realDonaldTrump,6/17/2018 4:52,Chuck Schumer said â€œthe Summit was what the Texans call all cattle and no hat.â€ Thank you Chuck  but are you sure you got that right? No more nuclear testing or rockets flying all over the place  blew up launch sites. Hostages already back  hero remains coming home & much more!,0.232142857,positive,
realDonaldTrump,6/18/2018 8:27,Comey gave Strozk his marching orders. Mueller is Comeyâ€™s best friend. Witch Hunt!,1,positive,
realDonaldTrump,6/18/2018 7:57,If President Obama (who got nowhere with North Korea and would have had to go to war with many millions of people being killed) had gotten along with North Korea and made the initial steps toward a deal that I have  the Fake News would have named him a national hero!,-0.08125,negative,
realDonaldTrump,6/18/2018 6:53,It is the Democrats fault for being weak and ineffective with Boarder Security and Crime. Tell them to start thinking about the people devastated by Crime coming from illegal immigration. Change the laws!,-0.5,negative,
realDonaldTrump,6/18/2018 6:50,CHANGE THE LAWS!,0,neutral,
realDonaldTrump,6/18/2018 6:50,Children are being used by some of the worst criminals on earth as a means to enter our country. Has anyone been looking at the Crime taking place south of the border. It is historic  with some countries the most dangerous places in the world. Not going to happen in the U.S.,-0.275,negative,
realDonaldTrump,6/18/2018 6:04,We donâ€™t want what is happening with immigration in Europe to happen with us!,0,neutral,
realDonaldTrump,6/18/2018 6:02,The people of Germany are turning against their leadership as migration is rocking the already tenuous Berlin coalition. Crime in Germany is way up. Big mistake made all over Europe in allowing millions of people in who have so strongly and violently changed their culture!,-0.188888889,negative,
realDonaldTrump,6/18/2018 5:46,Why donâ€™t the Democrats give us the votes to fix the worldâ€™s worst immigration laws? Where is the outcry for the killings and crime being caused by gangs and thugs  including MS-13  coming into our country illegally?,-0.75,negative,
realDonaldTrump,6/17/2018 18:03,â€œThe highest level of bias Iâ€™ve ever witnessed in any law enforcement officer.â€ Trey Gowdy on the FBIâ€™s own  Peter Strzok. Also remember that they all worked for Slippery James Comey and that Comey is best friends with Robert Mueller. A really sick deal  isnâ€™t it?,0.295238095,positive,
